"s_class","species","countrycode","decimallatitude","decimallongitude","row_count_2000","row_count_2001","row_count_2002","row_count_2003","row_count_2004","row_count_2005","row_count_2006","row_count_2007","row_count_2008","row_count_2009","row_count_2010","row_count_2011","row_count_2012","row_count_2013","row_count_2014","row_count_2015","row_count_2016","row_count_2017"
"Aves","Terpsiphone paradisi","VN","11.264933","106.98775","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"Aves","Pellorneum ruficeps","VN","11.264933","106.98775","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Aves","Macronus kelleyi","VN","11.264933","106.98775","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"Aves","Chalcoparia singalensis","VN","11.264933","106.98775","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Aves","Halcyon smyrnensis","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Aves","Harpactes erythrocephalus","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"Aves","Macronus kelleyi","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"Aves","Pellorneum tickelli","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0"
"Aves","Pellorneum ruficeps","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0"
"Aves","Luscinia cyane","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0"
"Aves","Ceyx erithaca","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0"
"Aves","Copsychus malabaricus","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0"
"Aves","Hypothymis azurea","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0"
"Aves","Blythipicus pyrrhotis","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"Aves","Dicrurus paradiseus","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"Aves","Terpsiphone paradisi","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"Aves","Malacopteron cinereum","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0"
"Aves","Alcippe grotei","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0"
"Aves","Arachnothera longirostra","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0"
"Aves","Malacocincla abbotti","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"Aves","Cyornis tickelliae","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"Aves","Phylloscopus plumbeitarsus","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"Aves","Alophoixus ochraceus","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0"
"Aves","Picus canus","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"Aves","Picus vittatus","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Aves","Chalcophaps indica","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Aves","Aethopyga siparaja","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Aves","Chalcoparia singalensis","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"Aves","Hypogramma hypogrammicum","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"Aves","Macronus gularis","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"Aves","Phylloscopus tenellipes","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"Aves","Cissa hypoleuca","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Aves","Erpornis zantholeuca","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Aves","Lacedo pulchella","VN","11.380883","107.0625","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Aves","Leptocoma sperata","PH","11.76","122.039","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"Aves","Sarcophanops steerii","PH","11.812","125.996","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Pitta erythrogaster","PH","11.812","125.296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"Aves","Dicrurus hottentottus","PH","11.812","125.996","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Phylloscopus olivaceus","PH","11.812","125.296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Terpsiphone cinnamomea","PH","11.812","125.296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Alcedo argentata","PH","11.812","125.296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"Aves","Sarcophanops steerii","PH","11.812","125.296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0"
"Aves","Otus megalotis","PH","11.812","125.296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"Aves","Aethopyga pulcherrima","PH","11.812","125.296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Dicrurus hottentottus","PH","11.812","125.296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"Aves","Chalcophaps indica","PH","11.812","125.296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Sterrhoptilus nigrocapitatus","PH","11.812","125.296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Hypsipetes everetti","PH","11.812","125.296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"Aves","Collocalia troglodytes","PH","11.812","125.296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Rhipidura superciliaris","PH","11.812","125.296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"Aves","Macronus striaticeps","PH","11.812","125.296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Caprimulgus manillensis","PH","11.81207","25.9216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"Aves","","PH","11.81207","25.9216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Sterrhoptilus nigrocapitatus","PH","11.8174","125.277883","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Pycnonotus urostictus","PH","11.8174","125.277883","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"Aves","Pachycephala philippinensis","PH","11.8174","125.277883","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"Aves","Macronus striaticeps","PH","11.8174","125.277883","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"Aves","Hypsipetes everetti","PH","11.8174","125.277883","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"Aves","Phapitreron leucotis","PH","11.8174","125.277883","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Aves","Dicrurus hottentottus","PH","11.8174","125.277883","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"Aves","Terpsiphone cinnamomea","PH","11.8174","125.277883","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"Aves","Arachnothera longirostra","PH","11.8174","125.277883","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Harpactes ardens","PH","11.8174","125.277883","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Pitta erythrogaster","PH","11.8174","125.277883","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Rhipidura superciliaris","PH","11.8174","125.277883","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"Aves","Rhinomyias ruficauda","PH","11.8174","125.277883","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"Aves","Phylloscopus olivaceus","PH","11.8174","125.277883","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Aves","Aethopyga pulcherrima","PH","11.8174","125.277883","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Ficedula basilanica","PH","11.8174","125.277883","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"Aves","Dicaeum hypoleucum","PH","11.8174","125.277883","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Aves","Prionochilus olivaceus","PH","11.8174","125.277883","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Orthotomus samarensis","PH","11.8174","125.277883","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Dryocopus javensis","PH","11.8174","125.277883","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Corvus enca","PH","11.8174","125.277883","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Rhabdornis mystacalis","PH","11.8174","125.277883","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Loriculus philippensis","PH","11.8174","125.277883","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"Aves","Hypsipetes everetti","PH","11.828","125.276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"Aves","Lonchura leucogastra","PH","11.828","125.276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Ceyx melanurus","PH","11.828","125.276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Irena cyanogastra","PH","11.828","125.276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"Aves","Zosterops everetti","PH","11.828","125.276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"Aves","Dicaeum hypoleucum","PH","11.828","125.276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"Aves","Dicaeum trigonostigma","PH","11.828","125.276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Pycnonotus urostictus","PH","11.828","125.276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Rhinomyias ruficauda","PH","11.828","125.276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Rhipidura superciliaris","PH","11.828","125.276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Phapitreron leucotis","PH","11.828","125.276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Phapitreron amethystinus","PH","11.828","125.276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Alcedo argentata","PH","11.828","125.276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"Aves","Hypothymis azurea","PH","11.828","125.276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Ficedula basilanica","PH","11.828","125.276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"Aves","Terpsiphone cinnamomea","PH","11.828","125.276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"
"Aves","Collocalia troglodytes","PH","11.828","125.276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0"
"Aves","Artamus leucoryn","PH","11.828","125.276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Pachycephala philippinensis","PH","11.828","125.276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Ptilocichla mindanensis","PH","11.829117","125.277883","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"Aves","Rhipidura superciliaris","PH","11.829117","125.27665","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0"
"Aves","Pycnonotus urostictus","PH","11.829117","125.27665","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"Aves","Arachnothera longirostra","PH","11.829117","125.27665","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Aethopyga pulcherrima","PH","11.829117","125.27665","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"Aves","Dicrurus hottentottus","PH","11.829117","125.27665","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Aves","Hypothymis azurea","PH","11.829117","125.27665","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Hypsipetes philippinus","PH","11.829117","125.27665","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Hypsipetes everetti","PH","11.829117","125.27665","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Pitta steerii","PH","11.829117","125.27665","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Orthotomus samarensis","PH","11.829117","125.27665","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"Aves","Macronus striaticeps","PH","11.829117","125.27665","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"Aves","Alcedo argentata","PH","11.829117","125.27665","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Ceyx melanurus","PH","11.829117","125.27665","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Aves","Pycnonotus goiavier","PH","11.829117","125.27665","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Dicaeum hypoleucum","PH","11.829117","125.27665","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Aves","Otus megalotis","PH","11.829117","125.27665","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Ficedula basilanica","PH","11.829117","125.27665","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Phylloscopus olivaceus","PH","11.829117","125.27665","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Aves","Pachycephala philippinensis","PH","11.829117","125.27665","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"Aves","Collocalia troglodytes","PH","11.829117","125.27665","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"Aves","Phapitreron amethystinus","PH","11.829117","125.27665","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Harpactes ardens","PH","11.829117","125.27665","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Rhinomyias ruficauda","PH","11.829117","125.27665","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"Aves","Lonchura leucogastra","PH","11.829117","125.27665","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Prionochilus olivaceus","PH","11.829117","125.27665","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"Aves","Sterrhoptilus nigrocapitatus","PH","11.829117","125.27665","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Loriculus philippensis","PH","11.829117","125.27665","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Ducula poliocephala","PH","11.829117","125.27665","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Prioniturus discurus","PH","11.829117","125.27665","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Bolbopsittacus lunulatus","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Oriolus chinensis","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Arachnothera longirostra","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"Aves","Phylloscopus olivaceus","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Orthotomus samarensis","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Ceyx melanurus","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Sarcops calvus","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"Aves","Prionochilus olivaceus","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"
"Aves","Dicaeum hypoleucum","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Anthus novaeseelandiae","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Dicaeum trigonostigma","PH","12.052","125.041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Chalcophaps indica","PH","12.052","125.041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Aethopyga pulcherrima","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0"
"Aves","Phapitreron leucotis","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0"
"Aves","Lonchura leucogastra","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"Aves","Dicaeum australe","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"
"Aves","Pycnonotus goiavier","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"Aves","Ninox philippensis","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Caprimulgus manillensis","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"Aves","Hypsipetes philippinus","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0"
"Aves","Leptocoma sperata","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Dicaeum trigonostigma","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"
"Aves","Halcyon smyrnensis","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Hypsipetes everetti","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"
"Aves","Gallicolumba crinigera","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Dicrurus hottentottus","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"
"Aves","Phapitreron amethystinus","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Alcedo argentata","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0"
"Aves","Pycnonotus urostictus","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"Aves","Pitta erythrogaster","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Chalcophaps indica","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Rhinomyias ruficauda","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0"
"Aves","Macronus striaticeps","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"Aves","Irena cyanogastra","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Pachycephala philippinensis","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"Aves","Rhipidura superciliaris","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Dicaeum bicolor","PH","12.052","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Irena cyanogastra","PH","12.053","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Phapitreron leucotis","PH","12.053","125.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Aves","Collocalia esculenta","PH","12.31277","121.92562","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"Aves","Ptilocichla mindanensis","PH","12.3375","125.488","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"Aves","Arachnothera longirostra","PH","12.3375","125.038167","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Pycnonotus urostictus","PH","12.3375","125.038167","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Aves","Rhipidura superciliaris","PH","12.3375","125.038167","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Ceyx melanurus","PH","12.3375","125.038167","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Aves","Ptilocichla mindanensis","PH","12.3375","125.038167","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"Aves","Sarcophanops steerii","PH","12.3375","125.038167","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Phylloscopus olivaceus","PH","12.3375","125.038167","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Macronus striaticeps","PH","12.3375","125.038167","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Aves","Ficedula basilanica","PH","12.3375","125.038167","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Rhinomyias ruficauda","PH","12.3375","125.038167","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"Aves","Centropus melanops","PH","12.3375","125.038167","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Terpsiphone cinnamomea","PH","12.3375","125.038167","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Accipiter virgatus","PH","12.3375","125.038167","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Motacilla cinerea","PH","12.3375","125.038167","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Aves","Fregata magnificens","SV","12.483817","-88.516483","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Aves","Oceanodroma melania","SV","12.492783","-88.427367","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Aves","Treron vernans","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Aves","Aplonis panayensis","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Aves","Cyornis rufigastra","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"Aves","Pachycephala homeyeri","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0"
"Aves","Streptopelia chinensis","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Aves","Phapitreron leucotis","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Aves","Loriculus philippensis","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Aves","Phylloscopus borealis","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Aves","Leptocoma sperata","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Aves","Rhipidura cyaniceps","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"Aves","Todiramphus winchelli","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"Aves","Pitta sordida","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"Aves","Ninox philippensis","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"Aves","Cinnyris jugularis","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Aves","Dicaeum trigonostigma","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Aves","Ceyx lepidus","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"Aves","Terpsiphone cinnamomea","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"Aves","Gallirallus torquatus","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Aves","Halcyon coromanda","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Aves","Hypsipetes siquijorensis","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0"
"Aves","Otus mantananensis","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"Aves","Hypothymis azurea","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Aves","Chalcophaps indica","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"Aves","Todiramphus chloris","PH","12.60523","122.04552","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"Aves","Puffinus creatopus","SV","12.64785","-88.535783","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"Aves","Sula sula","SV","12.650483","-88.516483","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Aves","Sula leucogaster","SV","12.653567","-88.581083","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Aves","Sula granti","SV","12.665467","-88.595383","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Aves","Oceanodroma melania","SV","12.677167","-88.602167","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
